datetime,energy(kWh/hh),scheduling,hour,acorn,apparentTemperature,humidity,windSpeed
2012-07-05 00:00:00,0.06,1,0,15,17.36,0.88,1.46
2012-07-05 01:00:00,0.03,1,1,15,16.88,0.90,1.68
2012-07-05 02:00:00,0.03,1,2,15,16.36,0.92,1.93
2012-07-05 03:00:00,0.04,1,3,15,15.86,0.81,1.20
2012-07-05 04:00:00,0.03,1,4,15,15.74,0.81,1.64
2012-07-05 05:00:00,0.04,1,5,15,15.20,0.83,2.01
2012-07-05 06:00:00,0.04,1,6,15,15.35,0.84,2.09
2012-07-05 07:00:00,0.03,1,7,15,16.00,0.77,1.81
2012-07-05 08:00:00,0.04,1,8,15,17.46,0.68,1.44
2012-07-05 09:00:00,0.09,1,9,15,18.59,0.69,0.42
2012-07-05 10:00:00,0.04,1,10,15,19.34,0.66,0.95
2012-07-05 11:00:00,0.04,1,11,15,20.38,0.63,1.13
2012-07-05 12:00:00,0.04,1,12,15,20.88,0.62,2.07
2012-07-05 13:00:00,0.05,1,13,15,21.37,0.64,2.03
2012-07-05 14:00:00,0.07,1,14,15,22.33,0.58,2.66
2012-07-05 15:00:00,0.05,1,15,15,21.88,0.60,3.35
2012-07-05 16:00:00,0.04,1,16,15,22.15,0.55,3.15
2012-07-05 17:00:00,0.09,1,17,15,21.51,0.54,3.34
2012-07-05 18:00:00,0.06,1,18,15,20.20,0.58,3.10
2012-07-05 19:00:00,0.04,1,19,15,19.01,0.64,2.77
2012-07-05 20:00:00,0.05,1,20,15,18.43,0.64,2.28
2012-07-05 21:00:00,0.08,1,21,15,17.76,0.68,2.38
2012-07-05 22:00:00,0.11,1,22,15,17.29,0.72,1.59
2012-07-05 23:00:00,0.03,1,23,15,16.85,0.76,1.54
2012-07-06 00:00:00,0.04,0,0,15,16.79,0.79,1.38
2012-07-06 01:00:00,0.03,0,1,15,16.58,0.81,1.48
2012-07-06 02:00:00,0.04,0,2,15,16.16,0.83,0.91
2012-07-06 03:00:00,0.03,0,3,15,15.69,0.86,0.42
2012-07-06 04:00:00,0.04,0,4,15,15.16,0.91,0.84
2012-07-06 05:00:00,0.04,0,5,15,14.78,0.93,0.80
2012-07-06 06:00:00,0.04,0,6,15,15.24,0.91,1.52
2012-07-06 07:00:00,0.04,0,7,15,15.36,0.90,1.90
2012-07-06 08:00:00,0.03,0,8,15,15.41,0.90,1.81
2012-07-06 09:00:00,0.10,0,9,15,15.21,0.91,2.20
2012-07-06 10:00:00,0.06,0,10,15,16.01,0.85,3.13
2012-07-06 11:00:00,0.03,0,11,15,16.31,0.86,3.26
2012-07-06 12:00:00,0.05,0,12,15,15.44,0.88,3.40
2012-07-06 13:00:00,0.08,0,13,15,16.06,0.87,3.48
2012-07-06 14:00:00,0.07,0,14,15,17.61,0.78,4.20
2012-07-06 15:00:00,0.05,0,15,15,18.70,0.73,3.91
2012-07-06 16:00:00,0.06,0,16,15,18.54,0.73,4.28
2012-07-06 17:00:00,0.06,0,17,15,18.52,0.70,4.16
2012-07-06 18:00:00,0.06,0,18,15,17.89,0.71,3.68
2012-07-06 19:00:00,0.09,0,19,15,16.93,0.74,3.50
2012-07-06 20:00:00,0.07,0,20,15,16.30,0.75,2.96
2012-07-06 21:00:00,0.12,0,21,15,15.17,0.81,2.71
2012-07-06 22:00:00,0.19,0,22,15,14.96,0.84,2.70
2012-07-06 23:00:00,0.05,0,23,15,14.42,0.86,2.19
2012-07-07 00:00:00,0.03,1,0,15,13.96,0.89,2.03
2012-07-07 01:00:00,0.04,1,1,15,13.94,0.89,2.08
2012-07-07 02:00:00,0.04,1,2,15,13.42,0.91,2.22
2012-07-07 03:00:00,0.04,1,3,15,13.52,0.94,2.28
2012-07-07 04:00:00,0.04,1,4,15,13.50,0.94,2.39
2012-07-07 05:00:00,0.04,1,5,15,13.68,0.94,2.66
2012-07-07 06:00:00,0.03,1,6,15,14.36,0.91,3.07
2012-07-07 07:00:00,0.09,1,7,15,15.91,0.82,3.63
2012-07-07 08:00:00,0.04,1,8,15,16.49,0.79,3.60
2012-07-07 09:00:00,0.05,1,9,15,16.89,0.77,4.55
2012-07-07 10:00:00,0.04,1,10,15,17.51,0.79,4.70
2012-07-07 11:00:00,0.06,1,11,15,17.77,0.73,5.32
2012-07-07 12:00:00,0.06,1,12,15,17.91,0.69,4.98
2012-07-07 13:00:00,0.05,1,13,15,17.51,0.74,5.04
2012-07-07 14:00:00,0.02,1,14,15,17.51,0.70,4.14
2012-07-07 15:00:00,0.04,1,15,15,18.65,0.63,4.79
2012-07-07 16:00:00,0.03,1,16,15,17.92,0.65,4.69
2012-07-07 17:00:00,0.03,1,17,15,17.78,0.68,3.73
2012-07-07 18:00:00,0.04,1,18,15,17.22,0.73,3.98
2012-07-07 19:00:00,0.03,1,19,15,16.28,0.80,3.50
2012-07-07 20:00:00,0.06,1,20,15,16.06,0.82,3.20
2012-07-07 21:00:00,0.19,1,21,15,15.18,0.89,2.50
2012-07-07 22:00:00,0.21,1,22,15,14.78,0.93,2.34
2012-07-07 23:00:00,0.11,1,23,15,14.70,0.94,1.93
2012-07-08 00:00:00,0.04,1,0,15,14.74,0.96,1.94
2012-07-08 01:00:00,0.03,1,1,15,14.73,0.96,2.20
2012-07-08 02:00:00,0.03,1,2,15,14.69,0.96,2.44
2012-07-08 03:00:00,0.03,1,3,15,14.28,0.96,1.79
2012-07-08 04:00:00,0.05,1,4,15,14.34,0.99,2.07
2012-07-08 05:00:00,0.05,1,5,15,14.39,0.95,1.73
2012-07-08 06:00:00,0.03,1,6,15,14.73,0.94,1.14
2012-07-08 07:00:00,0.08,1,7,15,15.15,0.94,1.14
2012-07-08 08:00:00,0.03,1,8,15,14.82,0.95,1.38
2012-07-08 09:00:00,0.06,1,9,15,15.36,0.91,1.71
2012-07-08 10:00:00,0.05,1,10,15,15.37,0.93,3.24
2012-07-08 11:00:00,0.03,1,11,15,16.37,0.86,3.50
2012-07-08 12:00:00,0.04,1,12,15,17.18,0.83,3.75
2012-07-08 13:00:00,0.07,1,13,15,18.49,0.73,3.79
2012-07-08 14:00:00,0.07,1,14,15,18.77,0.72,3.47
2012-07-08 15:00:00,0.06,1,15,15,17.99,0.74,3.49
2012-07-08 16:00:00,0.07,1,16,15,17.77,0.79,2.26
2012-07-08 17:00:00,0.12,1,17,15,18.53,0.74,1.41
2012-07-08 18:00:00,0.06,1,18,15,17.18,0.87,0.89
2012-07-08 19:00:00,0.06,1,19,15,16.47,0.89,1.10
2012-07-08 20:00:00,0.10,1,20,15,16.19,0.94,2.28
2012-07-08 21:00:00,0.18,1,21,15,15.18,0.93,2.18
2012-07-08 22:00:00,0.16,1,22,15,15.11,0.94,2.64
2012-07-08 23:00:00,0.03,1,23,15,14.99,0.94,2.49
2012-07-09 00:00:00,0.05,0,0,15,14.83,0.95,3.03
2012-07-09 01:00:00,0.03,0,1,15,14.38,0.95,3.00
2012-07-09 02:00:00,0.04,0,2,15,14.77,0.95,3.36
2012-07-09 03:00:00,0.04,0,3,15,14.82,0.93,3.13
2012-07-09 04:00:00,0.03,0,4,15,14.78,0.93,3.07
2012-07-09 05:00:00,0.04,0,5,15,14.77,0.93,3.21
2012-07-09 06:00:00,0.03,0,6,15,14.88,0.92,3.38
2012-07-09 07:00:00,0.10,0,7,15,15.44,0.89,3.63
2012-07-09 08:00:00,0.03,0,8,15,15.97,0.86,3.85
2012-07-09 09:00:00,0.04,0,9,15,16.17,0.83,4.08
2012-07-09 10:00:00,0.03,0,10,15,16.48,0.84,3.87
2012-07-09 11:00:00,0.04,0,11,15,16.97,0.79,3.56
2012-07-09 12:00:00,0.03,0,12,15,17.55,0.76,3.28
2012-07-09 13:00:00,0.05,0,13,15,17.54,0.75,4.07
2012-07-09 14:00:00,0.06,0,14,15,17.83,0.78,3.77
2012-07-09 15:00:00,0.10,0,15,15,18.00,0.73,3.93
2012-07-09 16:00:00,0.09,0,16,15,17.92,0.74,3.43
2012-07-09 17:00:00,0.11,0,17,15,16.69,0.82,3.25
2012-07-09 18:00:00,0.06,0,18,15,16.97,0.81,3.39
2012-07-09 19:00:00,0.04,0,19,15,16.46,0.81,2.75
2012-07-09 20:00:00,0.07,0,20,15,15.92,0.84,2.84
2012-07-09 21:00:00,0.09,0,21,15,15.74,0.85,2.85
2012-07-09 22:00:00,0.11,0,22,15,15.05,0.88,2.96
2012-07-09 23:00:00,0.04,0,23,15,14.57,0.89,3.09
2012-07-10 00:00:00,0.04,0,0,15,14.09,0.91,3.07
2012-07-10 01:00:00,0.03,0,1,15,14.05,0.91,2.52
2012-07-10 02:00:00,0.04,0,2,15,13.96,0.91,2.42
2012-07-10 03:00:00,0.03,0,3,15,14.03,0.91,2.33
2012-07-10 04:00:00,0.04,0,4,15,14.06,0.91,2.03
2012-07-10 05:00:00,0.04,0,5,15,14.12,0.90,2.63
2012-07-10 06:00:00,0.04,0,6,15,14.28,0.89,3.02
2012-07-10 07:00:00,0.09,0,7,15,15.17,0.80,3.63
2012-07-10 08:00:00,0.04,0,8,15,14.81,0.80,3.69
2012-07-10 09:00:00,0.04,0,9,15,15.28,0.76,4.23
2012-07-10 10:00:00,0.03,0,10,15,15.77,0.72,4.52
2012-07-10 11:00:00,0.04,0,11,15,16.03,0.72,4.42
2012-07-10 12:00:00,0.04,0,12,15,16.06,0.74,4.30
2012-07-10 13:00:00,0.03,0,13,15,17.32,0.73,4.45
2012-07-10 14:00:00,0.06,0,14,15,17.20,0.78,4.51
2012-07-10 15:00:00,0.08,0,15,15,17.29,0.77,4.17
2012-07-10 16:00:00,0.09,0,16,15,16.37,0.86,3.91
2012-07-10 17:00:00,0.10,0,17,15,17.46,0.82,3.73
2012-07-10 18:00:00,0.05,0,18,15,16.46,0.85,3.93
2012-07-10 19:00:00,0.04,0,19,15,14.94,0.91,3.52
2012-07-10 20:00:00,0.04,0,20,15,14.47,0.91,3.53
2012-07-10 21:00:00,0.03,0,21,15,14.22,0.92,3.29
2012-07-10 22:00:00,0.11,0,22,15,13.28,0.90,3.18
2012-07-10 23:00:00,0.14,0,23,15,12.41,0.92,3.37
2012-07-11 00:00:00,0.03,0,0,15,12.19,0.92,3.21
2012-07-11 01:00:00,0.04,0,1,15,12.07,0.92,3.16
2012-07-11 02:00:00,0.04,0,2,15,12.46,0.90,3.64
2012-07-11 03:00:00,0.04,0,3,15,12.43,0.91,3.60
2012-07-11 04:00:00,0.04,0,4,15,12.43,0.91,3.76
2012-07-11 05:00:00,0.04,0,5,15,12.58,0.91,4.50
2012-07-11 06:00:00,0.04,0,6,15,12.74,0.92,4.36
2012-07-11 07:00:00,0.08,0,7,15,13.96,0.85,4.89
2012-07-11 08:00:00,0.04,0,8,15,15.57,0.77,5.24
2012-07-11 09:00:00,0.04,0,9,15,16.55,0.67,6.22
2012-07-11 10:00:00,0.04,0,10,15,16.54,0.68,6.33
2012-07-11 11:00:00,0.04,0,11,15,17.28,0.68,6.00
2012-07-11 12:00:00,0.04,0,12,15,17.82,0.61,5.32
2012-07-11 13:00:00,0.19,0,13,15,18.16,0.60,5.86
2012-07-11 14:00:00,0.06,0,14,15,18.75,0.54,4.62
2012-07-11 15:00:00,0.04,0,15,15,16.12,0.65,4.15
2012-07-11 16:00:00,0.04,0,16,15,17.16,0.61,3.40
2012-07-11 17:00:00,0.10,0,17,15,16.17,0.71,3.29
2012-07-11 18:00:00,0.07,0,18,15,14.79,0.78,2.74
2012-07-11 19:00:00,0.03,0,19,15,13.94,0.85,2.41
2012-07-11 20:00:00,0.07,0,20,15,13.34,0.87,2.34
2012-07-11 21:00:00,0.09,0,21,15,13.13,0.89,2.81
2012-07-11 22:00:00,0.18,0,22,15,13.47,0.86,3.49
2012-07-11 23:00:00,0.04,0,23,15,13.37,0.87,3.71
2012-07-12 00:00:00,0.04,0,0,15,12.44,0.92,4.05
2012-07-12 01:00:00,0.03,0,1,15,11.96,0.93,4.36
2012-07-12 02:00:00,0.04,0,2,15,11.41,0.93,3.64
2012-07-12 03:00:00,0.03,0,3,15,10.87,0.93,3.34
2012-07-12 04:00:00,0.04,0,4,15,10.32,0.95,3.21
2012-07-12 05:00:00,0.03,0,5,15,10.04,0.95,2.57
2012-07-12 06:00:00,0.04,0,6,15,11.21,0.93,3.14
2012-07-12 07:00:00,0.03,0,7,15,12.76,0.83,3.28
2012-07-12 08:00:00,0.09,0,8,15,14.59,0.70,2.77
2012-07-12 09:00:00,0.04,0,9,15,15.76,0.65,3.35
2012-07-12 10:00:00,0.03,0,10,15,17.27,0.59,3.62
2012-07-12 11:00:00,0.15,0,11,15,17.56,0.54,3.95
2012-07-12 12:00:00,0.12,0,12,15,18.51,0.50,3.62
2012-07-12 13:00:00,0.14,0,13,15,18.56,0.49,4.22
2012-07-12 14:00:00,0.06,0,14,15,18.67,0.53,4.78
2012-07-12 15:00:00,0.03,0,15,15,17.01,0.57,5.28
2012-07-12 16:00:00,0.03,0,16,15,14.13,0.79,4.53
2012-07-12 17:00:00,0.04,0,17,15,13.51,0.87,3.76
2012-07-12 18:00:00,0.03,0,18,15,13.15,0.95,3.47
2012-07-12 19:00:00,0.03,0,19,15,13.22,0.95,3.79
2012-07-12 20:00:00,0.05,0,20,15,13.71,0.95,4.29
2012-07-12 21:00:00,0.19,0,21,15,13.72,0.96,4.35
2012-07-12 22:00:00,0.20,0,22,15,13.76,0.96,5.18
2012-07-12 23:00:00,0.16,0,23,15,14.21,0.93,4.78
2012-07-13 00:00:00,0.03,0,0,15,14.31,0.93,5.29
2012-07-13 01:00:00,0.05,0,1,15,14.31,0.95,5.07
2012-07-13 02:00:00,0.03,0,2,15,14.37,0.95,4.55
2012-07-13 03:00:00,0.03,0,3,15,14.34,0.95,4.29
2012-07-13 04:00:00,0.04,0,4,15,14.32,0.95,3.84
2012-07-13 05:00:00,0.03,0,5,15,14.37,0.95,3.66
2012-07-13 06:00:00,0.03,0,6,15,14.84,0.92,4.14
2012-07-13 07:00:00,0.09,0,7,15,15.29,0.87,4.67
2012-07-13 08:00:00,0.08,0,8,15,16.39,0.74,5.35
2012-07-13 09:00:00,0.09,0,9,15,16.92,0.71,5.57
2012-07-13 10:00:00,0.09,0,10,15,18.21,0.64,5.02
2012-07-13 11:00:00,0.04,0,11,15,17.71,0.64,4.85
2012-07-13 12:00:00,0.03,0,12,15,18.56,0.62,4.95
2012-07-13 13:00:00,0.20,0,13,15,19.26,0.62,5.97
2012-07-13 14:00:00,0.04,0,14,15,18.06,0.69,6.03
2012-07-13 15:00:00,0.03,0,15,15,16.85,0.83,5.56
2012-07-13 16:00:00,0.04,0,16,15,17.24,0.82,4.91
2012-07-13 17:00:00,0.03,0,17,15,16.27,0.84,4.07
2012-07-13 18:00:00,0.04,0,18,15,16.53,0.84,4.01
2012-07-13 19:00:00,0.08,0,19,15,16.37,0.81,4.07
2012-07-13 20:00:00,0.06,0,20,15,16.16,0.81,4.25
2012-07-13 21:00:00,0.11,0,21,15,14.53,0.91,3.93
2012-07-13 22:00:00,0.10,0,22,15,14.40,0.92,3.63
2012-07-13 23:00:00,0.04,0,23,15,14.32,0.94,3.79
2012-07-14 00:00:00,0.03,1,0,15,14.29,0.93,3.67
2012-07-14 01:00:00,0.03,1,1,15,14.22,0.93,3.59
2012-07-14 02:00:00,0.04,1,2,15,14.19,0.93,3.68
2012-07-14 03:00:00,0.03,1,3,15,13.70,0.95,3.79
2012-07-14 04:00:00,0.04,1,4,15,13.68,0.95,3.46
2012-07-14 05:00:00,0.03,1,5,15,13.66,0.96,3.16
2012-07-14 06:00:00,0.04,1,6,15,13.76,0.95,2.72
2012-07-14 07:00:00,0.08,1,7,15,14.37,0.92,2.93
2012-07-14 08:00:00,0.05,1,8,15,15.21,0.88,2.92
2012-07-14 09:00:00,0.03,1,9,15,15.14,0.88,2.14
2012-07-14 10:00:00,0.04,1,10,15,14.52,0.91,2.15
2012-07-14 11:00:00,0.04,1,11,15,14.44,0.89,3.08
2012-07-14 12:00:00,0.03,1,12,15,13.91,0.90,3.52
2012-07-14 13:00:00,0.15,1,13,15,15.11,0.85,3.19
2012-07-14 14:00:00,0.04,1,14,15,15.60,0.80,2.83
2012-07-14 15:00:00,0.04,1,15,15,15.18,0.84,2.58
2012-07-14 16:00:00,0.08,1,16,15,15.25,0.79,2.26
2012-07-14 17:00:00,0.11,1,17,15,15.74,0.79,1.29
2012-07-14 18:00:00,0.08,1,18,15,16.44,0.72,0.58
2012-07-14 19:00:00,0.04,1,19,15,15.95,0.74,1.24
2012-07-14 20:00:00,0.09,1,20,15,14.89,0.82,1.62
2012-07-14 21:00:00,0.19,1,21,15,13.53,0.93,2.20
2012-07-14 22:00:00,0.14,1,22,15,13.13,0.93,1.93
2012-07-14 23:00:00,0.03,1,23,15,12.74,0.95,1.73
2012-07-15 00:00:00,0.04,1,0,15,12.72,0.95,1.73
2012-07-15 01:00:00,0.03,1,1,15,12.72,0.95,2.15
2012-07-15 02:00:00,0.03,1,2,15,12.98,0.96,2.31
2012-07-15 03:00:00,0.05,1,3,15,12.63,0.95,2.28
2012-07-15 04:00:00,0.03,1,4,15,12.44,0.91,2.31
2012-07-15 05:00:00,0.03,1,5,15,12.47,0.84,1.82
2012-07-15 06:00:00,0.04,1,6,15,12.60,0.86,2.32
2012-07-15 07:00:00,0.03,1,7,15,13.66,0.82,3.04
2012-07-15 08:00:00,0.08,1,8,15,15.03,0.66,3.67
2012-07-15 09:00:00,0.03,1,9,15,16.21,0.59,3.76
2012-07-15 10:00:00,0.05,1,10,15,16.67,0.55,4.25
2012-07-15 11:00:00,0.03,1,11,15,16.49,0.55,4.42
2012-07-15 12:00:00,0.05,1,12,15,17.64,0.50,4.96
2012-07-15 13:00:00,0.03,1,13,15,16.64,0.53,5.06
2012-07-15 14:00:00,0.03,1,14,15,17.53,0.51,5.30
2012-07-15 15:00:00,0.03,1,15,15,17.97,0.50,4.55
2012-07-15 16:00:00,0.05,1,16,15,18.26,0.48,5.39
2012-07-15 17:00:00,0.03,1,17,15,17.48,0.52,4.63
2012-07-15 18:00:00,0.03,1,18,15,17.29,0.54,4.52
2012-07-15 19:00:00,0.06,1,19,15,16.84,0.56,4.08
2012-07-15 20:00:00,0.03,1,20,15,16.03,0.58,3.98
2012-07-15 21:00:00,0.14,1,21,15,14.60,0.62,3.93
2012-07-15 22:00:00,0.15,1,22,15,13.59,0.69,3.69
2012-07-15 23:00:00,0.05,1,23,15,13.52,0.70,3.75
2012-07-16 00:00:00,0.04,0,0,15,13.45,0.73,2.97
2012-07-16 01:00:00,0.03,0,1,15,13.45,0.73,2.84
2012-07-16 02:00:00,0.03,0,2,15,13.05,0.76,3.21
2012-07-16 03:00:00,0.03,0,3,15,13.49,0.80,3.28
2012-07-16 04:00:00,0.03,0,4,15,13.19,0.87,3.22
2012-07-16 05:00:00,0.03,0,5,15,14.08,0.90,3.65
2012-07-16 06:00:00,0.05,0,6,15,14.36,0.90,4.51
2012-07-16 07:00:00,0.07,0,7,15,15.22,0.86,4.84
2012-07-16 08:00:00,0.04,0,8,15,15.83,0.84,5.21
2012-07-16 09:00:00,0.04,0,9,15,15.82,0.84,5.74
2012-07-16 10:00:00,0.03,0,10,15,15.90,0.87,6.21
2012-07-16 11:00:00,0.05,0,11,15,15.76,0.86,6.13
2012-07-16 12:00:00,0.03,0,12,15,15.11,0.92,6.00
2012-07-16 13:00:00,0.03,0,13,15,15.90,0.89,6.70
2012-07-16 14:00:00,0.05,0,14,15,15.82,0.87,7.16
2012-07-16 15:00:00,0.11,0,15,15,15.61,0.91,7.12
2012-07-16 16:00:00,0.08,0,16,15,16.46,0.90,6.87
2012-07-16 17:00:00,0.10,0,17,15,16.99,0.88,6.59
2012-07-16 18:00:00,0.07,0,18,15,16.70,0.92,6.65
2012-07-16 19:00:00,0.09,0,19,15,17.15,0.89,6.62
2012-07-16 20:00:00,0.06,0,20,15,17.08,0.89,6.46
2012-07-16 21:00:00,0.17,0,21,15,16.88,0.80,6.81
2012-07-16 22:00:00,0.15,0,22,15,16.39,0.79,6.37
2012-07-16 23:00:00,0.05,0,23,15,15.93,0.84,5.83
2012-07-17 00:00:00,0.03,0,0,15,15.81,0.85,5.40
2012-07-17 01:00:00,0.04,0,1,15,15.34,0.87,5.26
2012-07-17 02:00:00,0.03,0,2,15,15.14,0.88,4.81
2012-07-17 03:00:00,0.05,0,3,15,14.73,0.90,4.61
2012-07-17 04:00:00,0.03,0,4,15,13.92,0.92,3.88
2012-07-17 05:00:00,0.03,0,5,15,13.98,0.94,3.98
2012-07-17 06:00:00,0.04,0,6,15,14.71,0.90,4.74
2012-07-17 07:00:00,0.04,0,7,15,16.30,0.82,5.26
2012-07-17 08:00:00,0.10,0,8,15,17.90,0.74,5.70
2012-07-17 09:00:00,0.03,0,9,15,18.09,0.73,4.98
2012-07-17 10:00:00,0.05,0,10,15,18.87,0.68,5.22
2012-07-17 11:00:00,0.04,0,11,15,20.63,0.63,5.30
2012-07-17 12:00:00,0.08,0,12,15,20.13,0.63,5.35
2012-07-17 13:00:00,0.10,0,13,15,20.97,0.64,5.56
2012-07-17 14:00:00,0.04,0,14,15,21.91,0.65,5.69
2012-07-17 15:00:00,0.04,0,15,15,22.48,0.67,5.06
2012-07-17 16:00:00,0.09,0,16,15,22.15,0.71,5.22
2012-07-17 17:00:00,0.11,0,17,15,22.38,0.69,5.37
2012-07-17 18:00:00,0.09,0,18,15,21.86,0.70,4.98
2012-07-17 19:00:00,0.10,0,19,15,21.18,0.71,4.68
2012-07-17 20:00:00,0.09,0,20,15,20.61,0.74,4.18
2012-07-17 21:00:00,0.19,0,21,15,19.34,0.86,4.15
2012-07-17 22:00:00,0.17,0,22,15,18.74,0.89,3.98
2012-07-17 23:00:00,0.08,0,23,15,18.16,0.89,3.76
2012-07-18 00:00:00,0.10,0,0,15,17.93,0.88,4.05
2012-07-18 01:00:00,0.08,0,1,15,17.25,0.88,4.24
2012-07-18 02:00:00,0.08,0,2,15,15.83,0.91,4.21
2012-07-18 03:00:00,0.10,0,3,15,15.32,0.90,4.97
2012-07-18 04:00:00,0.08,0,4,15,14.92,0.90,4.82
2012-07-18 05:00:00,0.08,0,5,15,14.91,0.90,4.49
2012-07-18 06:00:00,0.09,0,6,15,15.35,0.87,5.06
2012-07-18 07:00:00,0.12,0,7,15,15.57,0.86,4.93
2012-07-18 08:00:00,0.10,0,8,15,16.63,0.81,5.68
2012-07-18 09:00:00,0.09,0,9,15,17.83,0.74,6.37
2012-07-18 10:00:00,0.09,0,10,15,17.83,0.72,5.89
2012-07-18 11:00:00,0.10,0,11,15,17.20,0.78,5.80
2012-07-18 12:00:00,0.08,0,12,15,17.24,0.85,5.91
2012-07-18 13:00:00,0.12,0,13,15,18.22,0.78,6.29
2012-07-18 14:00:00,0.20,0,14,15,18.52,0.79,6.48
2012-07-18 15:00:00,0.10,0,15,15,18.13,0.81,6.89
2012-07-18 16:00:00,0.04,0,16,15,17.29,0.90,6.08
2012-07-18 17:00:00,0.08,0,17,15,17.37,0.92,5.67
2012-07-18 18:00:00,0.04,0,18,15,17.18,0.90,5.50
2012-07-18 19:00:00,0.07,0,19,15,17.15,0.90,5.23
2012-07-18 20:00:00,0.05,0,20,15,16.62,0.91,5.31
2012-07-18 21:00:00,0.12,0,21,15,16.31,0.82,5.32
2012-07-18 22:00:00,0.11,0,22,15,15.40,0.86,5.73
2012-07-18 23:00:00,0.03,0,23,15,15.34,0.84,5.83
2012-07-19 00:00:00,0.03,0,0,15,15.21,0.88,5.12
2012-07-19 01:00:00,0.04,0,1,15,15.11,0.88,4.67
2012-07-19 02:00:00,0.03,0,2,15,14.67,0.90,5.29
2012-07-19 03:00:00,0.04,0,3,15,14.59,0.88,5.42
2012-07-19 04:00:00,0.03,0,4,15,14.22,0.90,5.12
2012-07-19 05:00:00,0.04,0,5,15,13.77,0.92,4.80
2012-07-19 06:00:00,0.03,0,6,15,14.46,0.88,5.60
2012-07-19 07:00:00,0.04,0,7,15,15.85,0.81,5.99
2012-07-19 08:00:00,0.09,0,8,15,16.62,0.76,6.14
2012-07-19 09:00:00,0.04,0,9,15,17.79,0.67,6.03
2012-07-19 10:00:00,0.03,0,10,15,17.50,0.73,5.06
2012-07-19 11:00:00,0.06,0,11,15,17.18,0.67,5.16
2012-07-19 12:00:00,0.03,0,12,15,17.18,0.69,4.91
2012-07-19 13:00:00,0.12,0,13,15,18.96,0.60,5.77
2012-07-19 14:00:00,0.05,0,14,15,19.47,0.57,5.53
2012-07-19 15:00:00,0.03,0,15,15,19.93,0.53,5.33
2012-07-19 16:00:00,0.04,0,16,15,20.18,0.51,4.32
2012-07-19 17:00:00,0.08,0,17,15,18.93,0.53,3.63
2012-07-19 18:00:00,0.04,0,18,15,18.46,0.56,2.90
2012-07-19 19:00:00,0.04,0,19,15,17.86,0.60,1.73
2012-07-19 20:00:00,0.04,0,20,15,17.19,0.65,1.50
2012-07-19 21:00:00,0.03,0,21,15,16.56,0.69,1.65
2012-07-19 22:00:00,0.13,0,22,15,16.30,0.74,0.63
2012-07-19 23:00:00,0.19,0,23,15,15.39,0.79,1.27
2012-07-20 00:00:00,0.07,0,0,15,14.79,0.83,1.11
2012-07-20 01:00:00,0.04,0,1,15,14.21,0.84,1.17
2012-07-20 02:00:00,0.04,0,2,15,13.74,0.89,1.20
2012-07-20 03:00:00,0.04,0,3,15,13.31,0.88,1.28
2012-07-20 04:00:00,0.04,0,4,15,13.39,0.88,1.22
2012-07-20 05:00:00,0.04,0,5,15,13.12,0.88,1.67
2012-07-20 06:00:00,0.04,0,6,15,13.87,0.83,1.60
2012-07-20 07:00:00,0.04,0,7,15,14.17,0.84,2.12
2012-07-20 08:00:00,0.09,0,8,15,14.44,0.83,2.44
2012-07-20 09:00:00,0.05,0,9,15,15.06,0.81,1.76
2012-07-20 10:00:00,0.03,0,10,15,15.98,0.72,1.97
2012-07-20 11:00:00,0.05,0,11,15,16.67,0.70,1.75
2012-07-20 12:00:00,0.07,0,12,15,16.86,0.68,2.07
2012-07-20 13:00:00,0.05,0,13,15,16.22,0.76,1.96
2012-07-20 14:00:00,0.04,0,14,15,17.32,0.68,2.03
2012-07-20 15:00:00,0.04,0,15,15,17.77,0.64,2.15
2012-07-20 16:00:00,0.06,0,16,15,16.22,0.73,2.14
2012-07-20 17:00:00,0.06,0,17,15,17.21,0.65,2.05
2012-07-20 18:00:00,0.04,0,18,15,16.33,0.72,2.14
2012-07-20 19:00:00,0.05,0,19,15,15.63,0.74,2.06
2012-07-20 20:00:00,0.04,0,20,15,15.00,0.81,2.43
2012-07-20 21:00:00,0.09,0,21,15,14.07,0.87,2.11
2012-07-20 22:00:00,0.20,0,22,15,13.94,0.90,1.93
2012-07-20 23:00:00,0.07,0,23,15,13.35,0.90,1.79
2012-07-21 00:00:00,0.03,1,0,15,12.96,0.90,1.73
2012-07-21 01:00:00,0.04,1,1,15,12.87,0.89,2.08
2012-07-21 02:00:00,0.04,1,2,15,12.41,0.88,1.69
2012-07-21 03:00:00,0.06,1,3,15,12.31,0.89,1.28
2012-07-21 04:00:00,0.04,1,4,15,12.52,0.86,1.44
2012-07-21 05:00:00,0.03,1,5,15,11.83,0.90,1.14
2012-07-21 06:00:00,0.04,1,6,15,12.55,0.87,1.78
2012-07-21 07:00:00,0.10,1,7,15,13.40,0.82,2.43
2012-07-21 08:00:00,0.04,1,8,15,14.93,0.73,2.38
2012-07-21 09:00:00,0.03,1,9,15,15.99,0.64,2.32
2012-07-21 10:00:00,0.03,1,10,15,17.02,0.61,2.13
2012-07-21 11:00:00,0.04,1,11,15,18.32,0.55,1.57
2012-07-21 12:00:00,0.03,1,12,15,18.10,0.54,0.57
2012-07-21 13:00:00,0.06,1,13,15,18.35,0.53,0.85
