datetime,energy(kWh/hh),scheduling,hour,acorn,apparentTemperature,humidity,windSpeed
2012-05-11 12:00:00,0.95,0,12,4.00,15.51,0.55,6.93
2012-05-11 13:00:00,0.38,0,13,4.00,15.49,0.53,6.31
2012-05-11 14:00:00,0.32,0,14,4.00,15.88,0.49,6.72
2012-05-11 15:00:00,0.21,0,15,4.00,15.31,0.44,6.51
2012-05-11 16:00:00,0.26,0,16,4.00,15.09,0.46,6.22
2012-05-11 17:00:00,0.33,0,17,4.00,14.23,0.50,6.30
2012-05-11 18:00:00,0.30,0,18,4.00,13.36,0.50,5.66
2012-05-11 19:00:00,0.68,0,19,4.00,12.29,0.51,5.13
2012-05-11 20:00:00,1.07,0,20,4.00,11.05,0.53,4.23
2012-05-11 21:00:00,0.32,0,21,4.00,10.01,0.58,3.66
2012-05-11 22:00:00,0.41,0,22,4.00,7.43,0.60,3.60
2012-05-11 23:00:00,0.26,0,23,4.00,6.09,0.59,3.94
2012-05-12 00:00:00,0.51,1,0,4.00,5.57,0.60,3.76
2012-05-12 01:00:00,0.29,1,1,4.00,4.92,0.66,3.55
2012-05-12 02:00:00,0.18,1,2,4.00,4.29,0.70,3.55
2012-05-12 03:00:00,0.13,1,3,4.00,4.32,0.73,3.05
2012-05-12 04:00:00,0.18,1,4,4.00,3.24,0.78,3.12
2012-05-12 05:00:00,0.15,1,5,4.00,3.37,0.78,3.10
2012-05-12 06:00:00,0.15,1,6,4.00,3.93,0.76,3.68
2012-05-12 07:00:00,1.51,1,7,4.00,5.65,0.72,4.08
2012-05-12 08:00:00,0.67,1,8,4.00,6.96,0.65,4.21
2012-05-12 09:00:00,0.29,1,9,4.00,10.41,0.60,4.22
2012-05-12 10:00:00,1.04,1,10,4.00,11.45,0.53,4.22
2012-05-12 11:00:00,1.03,1,11,4.00,12.23,0.49,4.26
2012-05-12 12:00:00,0.25,1,12,4.00,13.57,0.44,3.93
2012-05-12 13:00:00,0.66,1,13,4.00,13.97,0.41,3.97
2012-05-12 14:00:00,0.85,1,14,4.00,14.04,0.41,3.90
2012-05-12 15:00:00,0.30,1,15,4.00,13.78,0.41,3.76
2012-05-12 16:00:00,0.50,1,16,4.00,14.44,0.40,3.47
2012-05-12 17:00:00,0.53,1,17,4.00,13.95,0.41,2.66
2012-05-12 18:00:00,1.56,1,18,4.00,13.38,0.44,2.14
2012-05-12 19:00:00,1.87,1,19,4.00,12.41,0.49,1.95
2012-05-12 20:00:00,0.97,1,20,4.00,11.06,0.57,1.44
2012-05-12 21:00:00,1.07,1,21,4.00,10.21,0.66,1.38
2012-05-12 22:00:00,0.21,1,22,4.00,9.62,0.69,1.23
2012-05-12 23:00:00,0.22,1,23,4.00,8.26,0.73,1.01
2012-05-13 00:00:00,0.36,1,0,4.00,7.71,0.78,0.83
2012-05-13 01:00:00,0.50,1,1,4.00,6.69,0.83,1.15
2012-05-13 02:00:00,0.20,1,2,4.00,4.94,0.86,1.47
2012-05-13 03:00:00,0.23,1,3,4.00,5.62,0.88,1.19
2012-05-13 04:00:00,0.27,1,4,4.00,4.64,0.87,1.40
2012-05-13 05:00:00,0.17,1,5,4.00,4.60,0.88,1.65
2012-05-13 06:00:00,0.22,1,6,4.00,6.32,0.85,1.57
2012-05-13 07:00:00,0.14,1,7,4.00,8.99,0.76,1.63
2012-05-13 08:00:00,0.23,1,8,4.00,11.74,0.61,1.99
2012-05-13 09:00:00,0.20,1,9,4.00,13.66,0.50,2.88
2012-05-13 10:00:00,0.58,1,10,4.00,14.83,0.44,3.39
2012-05-13 11:00:00,2.36,1,11,4.00,15.10,0.42,3.88
2012-05-13 12:00:00,1.23,1,12,4.00,15.75,0.38,4.55
2012-05-13 13:00:00,0.39,1,13,4.00,16.26,0.41,4.81
2012-05-13 14:00:00,0.09,1,14,4.00,16.10,0.41,4.94
2012-05-13 15:00:00,0.32,1,15,4.00,16.18,0.42,5.94
2012-05-13 16:00:00,0.22,1,16,4.00,15.76,0.46,5.99
2012-05-13 17:00:00,0.28,1,17,4.00,15.47,0.49,5.97
2012-05-13 18:00:00,0.88,1,18,4.00,14.47,0.51,5.59
2012-05-13 19:00:00,0.40,1,19,4.00,13.49,0.52,5.51
2012-05-13 20:00:00,0.46,1,20,4.00,12.17,0.58,4.35
2012-05-13 21:00:00,0.38,1,21,4.00,11.06,0.62,4.60
2012-05-13 22:00:00,0.48,1,22,4.00,10.01,0.66,4.20
2012-05-13 23:00:00,0.20,1,23,4.00,6.84,0.72,4.03
2012-05-14 00:00:00,0.33,0,0,4.00,6.28,0.77,3.80
2012-05-14 01:00:00,0.42,0,1,4.00,5.70,0.79,3.76
2012-05-14 02:00:00,0.20,0,2,4.00,5.40,0.76,4.04
2012-05-14 03:00:00,0.26,0,3,4.00,4.72,0.77,4.06
2012-05-14 04:00:00,0.17,0,4,4.00,4.06,0.77,4.37
2012-05-14 05:00:00,0.13,0,5,4.00,4.27,0.79,4.10
2012-05-14 06:00:00,0.18,0,6,4.00,4.75,0.78,5.04
2012-05-14 07:00:00,0.20,0,7,4.00,5.97,0.77,5.42
2012-05-14 08:00:00,0.16,0,8,4.00,7.18,0.74,5.76
2012-05-14 09:00:00,0.41,0,9,4.00,7.10,0.79,5.35
2012-05-14 10:00:00,1.70,0,10,4.00,10.49,0.78,5.74
2012-05-14 11:00:00,1.11,0,11,4.00,10.49,0.81,5.18
2012-05-14 12:00:00,0.45,0,12,4.00,10.39,0.85,5.09
2012-05-14 13:00:00,0.11,0,13,4.00,10.44,0.89,4.98
2012-05-14 14:00:00,0.19,0,14,4.00,10.74,0.87,4.88
2012-05-14 15:00:00,1.27,0,15,4.00,10.91,0.89,5.06
2012-05-14 16:00:00,0.94,0,16,4.00,11.41,0.81,5.52
2012-05-14 17:00:00,0.46,0,17,4.00,11.37,0.79,5.41
2012-05-14 18:00:00,0.29,0,18,4.00,11.24,0.80,4.73
2012-05-14 19:00:00,1.09,0,19,4.00,11.11,0.78,4.05
2012-05-14 20:00:00,0.60,0,20,4.00,10.11,0.80,4.05
2012-05-14 21:00:00,0.38,0,21,4.00,8.12,0.79,3.52
2012-05-14 22:00:00,0.71,0,22,4.00,7.69,0.76,2.97
2012-05-14 23:00:00,0.39,0,23,4.00,5.71,0.81,3.63
2012-05-15 00:00:00,0.13,0,0,4.00,5.26,0.84,3.12
2012-05-15 01:00:00,0.46,0,1,4.00,4.33,0.88,3.82
2012-05-15 02:00:00,0.19,0,2,4.00,4.77,0.87,3.71
2012-05-15 03:00:00,0.15,0,3,4.00,3.68,0.88,3.55
2012-05-15 04:00:00,0.13,0,4,4.00,3.14,0.88,3.77
2012-05-15 05:00:00,0.21,0,5,4.00,3.49,0.88,3.30
2012-05-15 06:00:00,0.52,0,6,4.00,3.52,0.86,4.30
2012-05-15 07:00:00,0.26,0,7,4.00,2.59,0.87,4.79
2012-05-15 08:00:00,0.21,0,8,4.00,2.71,0.88,4.81
2012-05-15 09:00:00,0.35,0,9,4.00,3.85,0.87,5.29
2012-05-15 10:00:00,0.88,0,10,4.00,4.83,0.84,5.78
2012-05-15 11:00:00,1.03,0,11,4.00,7.08,0.73,5.75
2012-05-15 12:00:00,0.24,0,12,4.00,11.09,0.62,6.47
2012-05-15 13:00:00,0.08,0,13,4.00,11.27,0.61,5.89
2012-05-15 14:00:00,0.51,0,14,4.00,11.21,0.64,5.48
2012-05-15 15:00:00,0.16,0,15,4.00,6.96,0.68,5.58
2012-05-15 16:00:00,0.32,0,16,4.00,5.65,0.85,4.19
2012-05-15 17:00:00,0.26,0,17,4.00,6.59,0.83,4.73
2012-05-15 18:00:00,0.35,0,18,4.00,5.58,0.88,3.24
2012-05-15 19:00:00,1.41,0,19,4.00,5.29,0.82,2.76
2012-05-15 20:00:00,1.04,0,20,4.00,4.94,0.87,2.34
2012-05-15 21:00:00,1.49,0,21,4.00,5.27,0.81,2.59
2012-05-15 22:00:00,1.52,0,22,4.00,4.78,0.84,2.54
2012-05-15 23:00:00,0.48,0,23,4.00,4.61,0.79,2.69
2012-05-16 00:00:00,0.20,0,0,4.00,4.23,0.80,2.83
2012-05-17 00:00:00,0.10,0,0,4.00,8.82,0.76,1.99
2012-05-17 01:00:00,0.15,0,1,4.00,7.72,0.81,2.05
2012-05-17 02:00:00,0.35,0,2,4.00,7.92,0.86,1.12
2012-05-17 03:00:00,0.30,0,3,4.00,7.55,0.86,0.94
2012-05-17 04:00:00,0.15,0,4,4.00,7.16,0.88,1.23
2012-05-17 05:00:00,0.16,0,5,4.00,6.22,0.90,1.62
2012-05-17 06:00:00,0.45,0,6,4.00,8.15,0.83,1.90
2012-05-17 07:00:00,1.67,0,7,4.00,10.18,0.69,2.64
2012-05-17 08:00:00,0.74,0,8,4.00,10.46,0.67,3.19
2012-05-17 09:00:00,0.19,0,9,4.00,11.45,0.60,3.47
2012-05-17 10:00:00,0.20,0,10,4.00,12.02,0.58,3.52
2012-05-17 11:00:00,0.46,0,11,4.00,12.57,0.50,3.80
2012-05-17 12:00:00,0.21,0,12,4.00,12.66,0.51,3.79
2012-05-17 13:00:00,0.31,0,13,4.00,13.48,0.48,3.40
2012-05-17 14:00:00,0.18,0,14,4.00,13.21,0.47,3.54
2012-05-17 15:00:00,0.21,0,15,4.00,14.06,0.46,3.89
2012-05-17 16:00:00,0.11,0,16,4.00,14.04,0.47,4.00
2012-05-17 17:00:00,0.26,0,17,4.00,13.72,0.48,4.38
2012-05-17 18:00:00,0.35,0,18,4.00,12.81,0.56,4.98
2012-05-17 19:00:00,1.57,0,19,4.00,12.21,0.64,4.27
2012-05-17 20:00:00,0.77,0,20,4.00,11.75,0.69,3.99
2012-05-17 21:00:00,0.41,0,21,4.00,11.25,0.71,3.91
2012-05-17 22:00:00,0.35,0,22,4.00,11.15,0.69,3.86
2012-05-17 23:00:00,0.36,0,23,4.00,10.67,0.75,3.85
2012-05-18 00:00:00,0.34,0,0,4.00,10.59,0.78,3.90
2012-05-18 01:00:00,0.31,0,1,4.00,10.13,0.78,4.22
2012-05-18 02:00:00,0.54,0,2,4.00,7.95,0.76,4.04
2012-05-18 03:00:00,0.27,0,3,4.00,7.89,0.76,3.97
2012-05-18 04:00:00,0.29,0,4,4.00,7.09,0.81,3.63
2012-05-18 05:00:00,0.16,0,5,4.00,7.81,0.81,3.51
2012-05-18 06:00:00,0.43,0,6,4.00,10.47,0.81,3.81
2012-05-18 07:00:00,0.26,0,7,4.00,12.00,0.77,4.22
2012-05-18 08:00:00,0.41,0,8,4.00,13.11,0.72,4.01
2012-05-18 09:00:00,0.80,0,9,4.00,13.69,0.69,3.88
2012-05-18 10:00:00,0.73,0,10,4.00,14.28,0.67,3.70
2012-05-18 11:00:00,0.63,0,11,4.00,15.38,0.64,3.58
2012-05-18 12:00:00,0.12,0,12,4.00,15.77,0.60,3.27
2012-05-18 13:00:00,0.22,0,13,4.00,15.28,0.64,2.93
2012-05-18 14:00:00,0.17,0,14,4.00,15.06,0.68,3.37
2012-05-18 15:00:00,0.19,0,15,4.00,14.51,0.75,3.30
2012-05-18 16:00:00,0.62,0,16,4.00,14.21,0.82,3.15
2012-05-18 17:00:00,0.24,0,17,4.00,14.02,0.82,3.48
2012-05-18 18:00:00,1.27,0,18,4.00,13.47,0.85,3.38
2012-05-18 19:00:00,0.54,0,19,4.00,13.43,0.85,3.42
2012-05-18 20:00:00,0.89,0,20,4.00,12.90,0.87,3.65
2012-05-18 21:00:00,1.73,0,21,4.00,12.56,0.87,3.49
2012-05-18 22:00:00,0.43,0,22,4.00,12.48,0.87,3.59
2012-05-18 23:00:00,0.17,0,23,4.00,12.44,0.88,3.52
2012-05-19 00:00:00,0.22,1,0,4.00,12.06,0.93,3.58
2012-05-19 01:00:00,0.19,1,1,4.00,11.96,0.94,3.42
2012-05-19 02:00:00,0.12,1,2,4.00,11.99,0.95,3.43
2012-05-19 03:00:00,0.49,1,3,4.00,11.94,0.92,3.30
2012-05-19 04:00:00,0.24,1,4,4.00,11.90,0.90,3.25
2012-05-19 05:00:00,0.24,1,5,4.00,11.84,0.90,2.99
2012-05-19 06:00:00,0.11,1,6,4.00,11.90,0.87,3.24
2012-05-19 07:00:00,0.84,1,7,4.00,12.13,0.84,3.44
2012-05-19 08:00:00,1.22,1,8,4.00,12.81,0.82,3.67
2012-05-19 09:00:00,0.38,1,9,4.00,14.17,0.76,3.00
2012-05-19 10:00:00,0.55,1,10,4.00,14.63,0.69,2.11
2012-05-19 11:00:00,0.85,1,11,4.00,15.08,0.64,1.69
2012-05-19 12:00:00,1.04,1,12,4.00,15.46,0.65,0.68
2012-05-19 13:00:00,0.29,1,13,4.00,15.91,0.61,0.51
2012-05-19 14:00:00,0.52,1,14,4.00,16.42,0.59,0.68
2012-05-19 15:00:00,0.23,1,15,4.00,15.98,0.65,2.00
2012-05-19 16:00:00,0.24,1,16,4.00,16.16,0.63,2.05
2012-05-19 17:00:00,0.28,1,17,4.00,15.19,0.70,3.00
2012-05-19 18:00:00,0.18,1,18,4.00,14.47,0.71,3.76
2012-05-19 19:00:00,0.47,1,19,4.00,13.33,0.76,4.01
2012-05-19 20:00:00,1.70,1,20,4.00,11.92,0.80,3.97
2012-05-19 21:00:00,0.53,1,21,4.00,10.91,0.81,4.17
2012-05-19 22:00:00,0.28,1,22,4.00,10.59,0.82,4.21
2012-05-19 23:00:00,0.52,1,23,4.00,7.70,0.83,4.15
2012-05-20 00:00:00,0.31,1,0,4.00,6.96,0.84,4.23
2012-05-20 01:00:00,0.26,1,1,4.00,6.81,0.85,4.22
2012-05-20 02:00:00,0.12,1,2,4.00,7.18,0.84,3.50
2012-05-20 03:00:00,0.20,1,3,4.00,6.91,0.85,3.88
2012-05-20 04:00:00,0.22,1,4,4.00,6.92,0.85,3.92
2012-05-20 05:00:00,0.27,1,5,4.00,6.89,0.87,4.01
2012-05-20 06:00:00,0.12,1,6,4.00,7.01,0.87,3.87
2012-05-20 07:00:00,0.22,1,7,4.00,7.56,0.85,3.84
2012-05-20 08:00:00,0.13,1,8,4.00,7.64,0.84,3.97
2012-05-20 09:00:00,0.28,1,9,4.00,7.52,0.86,4.68
2012-05-20 10:00:00,0.29,1,10,4.00,10.43,0.83,4.81
2012-05-20 11:00:00,0.26,1,11,4.00,10.96,0.81,4.67
2012-05-20 12:00:00,0.86,1,12,4.00,11.53,0.80,4.96
2012-05-20 13:00:00,0.51,1,13,4.00,12.06,0.77,4.85
2012-05-20 14:00:00,0.21,1,14,4.00,12.17,0.77,4.87
2012-05-20 15:00:00,1.57,1,15,4.00,12.18,0.79,4.73
2012-05-20 16:00:00,1.78,1,16,4.00,12.05,0.80,4.73
2012-05-20 17:00:00,0.42,1,17,4.00,12.04,0.77,5.03
2012-05-20 18:00:00,1.68,1,18,4.00,11.92,0.78,5.01
2012-05-20 19:00:00,1.03,1,19,4.00,11.45,0.82,4.45
2012-05-20 20:00:00,1.35,1,20,4.00,11.28,0.81,4.34
2012-05-20 21:00:00,1.80,1,21,4.00,10.84,0.83,4.44
2012-05-20 22:00:00,1.69,1,22,4.00,10.78,0.84,4.32
2012-05-20 23:00:00,0.33,1,23,4.00,10.24,0.86,4.33
2012-05-21 00:00:00,0.23,0,0,4.00,10.20,0.84,4.42
2012-05-21 01:00:00,0.20,0,1,4.00,7.54,0.87,4.34
2012-05-21 02:00:00,0.18,0,2,4.00,7.62,0.87,4.08
2012-05-21 03:00:00,0.12,0,3,4.00,7.54,0.89,4.15
2012-05-21 04:00:00,0.16,0,4,4.00,7.07,0.92,4.20
2012-05-21 05:00:00,0.45,0,5,4.00,7.45,0.89,4.26
2012-05-21 06:00:00,0.18,0,6,4.00,7.57,0.88,4.00
2012-05-21 07:00:00,1.00,0,7,4.00,7.48,0.89,4.51
2012-05-21 08:00:00,0.20,0,8,4.00,10.33,0.86,4.50
2012-05-21 09:00:00,0.33,0,9,4.00,11.27,0.84,4.85
2012-05-21 10:00:00,0.26,0,10,4.00,12.04,0.81,5.22
2012-05-21 11:00:00,0.99,0,11,4.00,12.91,0.78,5.66
2012-05-21 12:00:00,1.61,0,12,4.00,13.15,0.76,5.62
2012-05-21 13:00:00,0.21,0,13,4.00,13.79,0.76,5.59
2012-05-21 14:00:00,0.22,0,14,4.00,14.68,0.76,5.19
2012-05-21 15:00:00,0.25,0,15,4.00,15.46,0.73,4.86
2012-05-21 16:00:00,0.18,0,16,4.00,16.22,0.71,5.28
2012-05-21 17:00:00,0.27,0,17,4.00,15.79,0.73,5.36
2012-05-21 18:00:00,1.04,0,18,4.00,15.67,0.76,5.08
2012-05-21 19:00:00,1.17,0,19,4.00,15.51,0.77,4.69
2012-05-21 20:00:00,1.19,0,20,4.00,14.61,0.81,3.88
2012-05-21 21:00:00,0.74,0,21,4.00,14.38,0.82,3.52
2012-05-21 22:00:00,0.40,0,22,4.00,13.79,0.85,3.46
2012-05-21 23:00:00,0.34,0,23,4.00,13.74,0.85,3.94
2012-05-22 00:00:00,0.21,0,0,4.00,13.21,0.88,3.81
2012-05-22 01:00:00,0.21,0,1,4.00,13.19,0.85,4.11
2012-05-22 02:00:00,0.15,0,2,4.00,12.81,0.85,3.98
2012-05-22 03:00:00,0.26,0,3,4.00,12.27,0.87,3.97
2012-05-22 04:00:00,0.14,0,4,4.00,11.82,0.90,3.83
2012-05-22 05:00:00,1.45,0,5,4.00,11.44,0.90,3.86
2012-05-22 06:00:00,1.05,0,6,4.00,11.48,0.92,3.84
2012-05-22 07:00:00,0.18,0,7,4.00,12.00,0.90,4.53
2012-05-22 08:00:00,0.16,0,8,4.00,12.33,0.89,4.09
2012-05-22 09:00:00,0.19,0,9,4.00,13.72,0.85,4.26
2012-05-22 10:00:00,0.29,0,10,4.00,17.22,0.73,4.30
2012-05-22 11:00:00,0.34,0,11,4.00,19.47,0.66,4.62
2012-05-22 12:00:00,0.30,0,12,4.00,21.49,0.64,4.75
2012-05-22 13:00:00,0.22,0,13,4.00,23.02,0.60,4.94
2012-05-22 14:00:00,0.17,0,14,4.00,23.57,0.60,5.16
2012-05-22 15:00:00,0.19,0,15,4.00,24.40,0.57,5.21
2012-05-22 16:00:00,0.13,0,16,4.00,24.46,0.58,4.65
2012-05-22 17:00:00,0.20,0,17,4.00,23.98,0.58,4.84
2012-05-22 18:00:00,1.33,0,18,4.00,23.37,0.60,4.33
2012-05-22 19:00:00,0.52,0,19,4.00,22.28,0.65,3.41
2012-05-22 20:00:00,0.49,0,20,4.00,21.38,0.68,2.40
2012-05-22 21:00:00,1.47,0,21,4.00,20.12,0.75,1.94
2012-05-22 22:00:00,0.64,0,22,4.00,18.57,0.78,2.07
2012-05-22 23:00:00,0.27,0,23,4.00,17.24,0.76,2.01
2012-05-23 00:00:00,0.23,0,0,4.00,16.41,0.76,2.06
2012-05-23 01:00:00,0.21,0,1,4.00,15.76,0.81,2.13
2012-05-23 02:00:00,0.19,0,2,4.00,14.76,0.86,2.01
2012-05-23 03:00:00,0.12,0,3,4.00,14.31,0.85,2.29
2012-05-23 04:00:00,0.13,0,4,4.00,13.76,0.89,2.52
2012-05-23 05:00:00,0.15,0,5,4.00,13.47,0.88,2.64
2012-05-23 06:00:00,1.09,0,6,4.00,14.07,0.88,2.66
2012-05-23 07:00:00,0.23,0,7,4.00,14.79,0.85,3.14
2012-05-23 08:00:00,0.17,0,8,4.00,15.98,0.82,3.08
2012-05-23 09:00:00,1.07,0,9,4.00,17.12,0.78,2.97
2012-05-23 10:00:00,0.34,0,10,4.00,19.51,0.72,2.72
2012-05-23 11:00:00,0.22,0,11,4.00,21.63,0.64,2.44
2012-05-23 12:00:00,0.71,0,12,4.00,22.85,0.63,2.42
2012-05-23 13:00:00,0.41,0,13,4.00,23.54,0.57,2.63
2012-05-23 14:00:00,0.21,0,14,4.00,24.51,0.56,2.62
2012-05-23 15:00:00,1.03,0,15,4.00,25.43,0.56,2.54
2012-05-23 16:00:00,0.30,0,16,4.00,25.06,0.57,2.49
2012-05-23 17:00:00,0.14,0,17,4.00,24.64,0.63,2.35
2012-05-23 18:00:00,0.86,0,18,4.00,23.40,0.69,2.42
2012-05-23 19:00:00,1.34,0,19,4.00,22.48,0.74,1.81
2012-05-23 20:00:00,1.06,0,20,4.00,21.16,0.78,1.70
2012-05-23 21:00:00,1.70,0,21,4.00,20.21,0.82,1.60
2012-05-23 22:00:00,0.61,0,22,4.00,19.14,0.85,1.06
2012-05-23 23:00:00,0.31,0,23,4.00,18.47,0.91,1.13
2012-05-24 00:00:00,0.14,0,0,4.00,18.22,0.89,0.77
2012-05-24 01:00:00,0.14,0,1,4.00,17.55,0.93,0.99
2012-05-24 02:00:00,0.14,0,2,4.00,17.38,0.91,1.16
2012-05-24 03:00:00,0.15,0,3,4.00,17.39,0.91,1.35
2012-05-24 04:00:00,0.15,0,4,4.00,15.89,0.90,1.61
2012-05-24 05:00:00,0.06,0,5,4.00,15.54,0.91,1.42
2012-05-24 06:00:00,0.55,0,6,4.00,15.36,0.91,1.94
2012-05-24 07:00:00,1.09,0,7,4.00,15.48,0.89,1.97
2012-05-24 08:00:00,1.09,0,8,4.00,16.48,0.86,2.39
2012-05-24 09:00:00,0.39,0,9,4.00,18.01,0.83,2.19
2012-05-24 10:00:00,0.28,0,10,4.00,20.03,0.74,2.18
2012-05-24 11:00:00,0.14,0,11,4.00,21.72,0.68,2.03
2012-05-24 12:00:00,0.12,0,12,4.00,23.03,0.64,2.27
2012-05-24 13:00:00,0.17,0,13,4.00,24.11,0.61,3.02
2012-05-24 14:00:00,0.12,0,14,4.00,25.21,0.60,3.31
2012-05-24 15:00:00,0.15,0,15,4.00,25.66,0.61,3.25
2012-05-24 16:00:00,0.21,0,16,4.00,25.24,0.63,3.60
2012-05-24 17:00:00,0.99,0,17,4.00,25.04,0.65,3.46
2012-05-24 18:00:00,1.01,0,18,4.00,24.26,0.66,3.03
2012-05-24 19:00:00,1.86,0,19,4.00,23.04,0.69,2.74
2012-05-24 20:00:00,0.71,0,20,4.00,21.94,0.75,2.22
2012-05-24 21:00:00,1.28,0,21,4.00,20.43,0.79,2.32
2012-05-24 22:00:00,0.92,0,22,4.00,19.59,0.78,2.12
2012-05-24 23:00:00,0.22,0,23,4.00,18.46,0.82,1.75
